date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:31:00	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:00%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/css/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/css/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/css/template.min.css)
16:31:00	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:00%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/application.min.js)
16:31:00	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:00%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/css/js/js/js/application.min.js)
16:31:01	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:01%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/template.min.css)
16:31:01	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:01%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/css/template.min.css)
16:31:01	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:01%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/application.min.js)
16:31:02	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:01%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/css/js/application.min.js)
16:31:02	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:02%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/template.min.css)
16:31:02	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:02%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/css/template.min.css)
16:31:03	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:02%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/application.min.js)
16:31:03	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:03%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/css/js/js/application.min.js)
16:31:03	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:03%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/template.min.css)
16:31:04	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:03%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/css/template.min.css)
16:31:04	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:04%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/application.min.js)
16:31:04	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:04%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/css/js/application.min.js)
16:31:04	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:04%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/css/template.min.css	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/css/template.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/template.min.css)
16:31:05	3848/3848	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2011:01:04%20GMT	http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/js/application.min.js	/home/haptix/websites/Hotel/MegaHotel/demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/js/application.min.html	(from http://demo.cantothemes.com/html/mega/v1.1/fullwidth/js/js/css/js/css/css/css/js/js/js/css/template.min.css)
